ko_id,pathway_id
K03443,map04148
K03908,map04148
K03986,map04148
K03987,map04148
K03988,map04148
K04192,map04148
K04259,map04148
K04261,map04148
K04269,map04148
K04272,map04148
K04288,map04148
K04298,map04148
K04368,map04148
K04369,map04148
K04371,map04148
K04392,map04148
K04397,map04148
K04438,map04148
K04441,map04148
K04443,map04148
K04446,map04148
K04447,map04148
K04459,map04148
K04504,map04148
K04515,map04148
K04550,map04148
K04596,map04148
K04718,map04148
K05079,map04148
K05115,map04148
K05116,map04148
K05117,map04148
K05437,map04148
K05443,map04148
K05464,map04148
K05508,map04148
K05641,map04148
K05697,map04148
K05725,map04148
K05726,map04148
K05853,map04148
K05870,map04148
K06059,map04148
K06129,map04148
K06259,map04148
K06266,map04148
K06469,map04148
K06471,map04148
K06487,map04148
K06493,map04148
K06535,map04148
K06551,map04148
K06588,map04148
K06704,map04148
K06749,map04148
K06834,map04148
K07293,map04148
K07299,map04148
K07881,map04148
K07887,map04148
K07888,map04148
K07889,map04148
K07897,map04148
K07898,map04148
K07909,map04148
K08057,map04148
K08179,map04148
K08268,map04148
K08426,map04148
K08524,map04148
K08530,map04148
K08535,map04148
K08536,map04148
K08765,map04148
K09097,map04148
K09355,map04148
K10048,map04148
K10223,map04148
K11411,map04148
K11987,map04148
K12366,map04148
K13302,map04148
K13375,map04148
K13708,map04148
K14802,map04148
K16343,map04148
K16857,map04148
K17253,map04148
K17332,map04148
K17333,map04148
K17334,map04148
K17398,map04148
K19013,map04148
K19020,map04148
K19480,map04148
K19498,map04148
K19499,map04148
K19500,map04148
K19501,map04148
K19503,map04148
K19523,map04148
K19524,map04148
K19722,map04148
K20177,map04148
K20178,map04148
K20179,map04148
K20180,map04148
K20181,map04148
K20182,map04148
K20183,map04148
K20184,map04148
K20413,map04148
K20414,map04148
K23285,map04148
K23678,map04148
K24068,map04148
K24318,map04148
K26811,map04148
K26813,map04148
K26814,map04148
K26934,map04148
K26935,map04148
K26936,map04148
K00654,map04382
K00720,map04382
K01201,map04382
K01349,map04382
K01367,map04382
K01372,map04382
K01481,map04382
K01745,map04382
K03456,map04382
K04354,map04382
K04382,map04382
K04401,map04382
K04708,map04382
K05619,map04382
K05620,map04382
K05622,map04382
K05646,map04382
K05701,map04382
K06087,map04382
K06088,map04382
K06237,map04382
K06240,map04382
K06244,map04382
K06246,map04382
K06485,map04382
K06525,map04382
K07596,map04382
K07597,map04382
K07598,map04382
K07599,map04382
K07600,map04382
K07603,map04382
K07604,map04382
K07605,map04382
K08021,map04382
K08664,map04382
K08670,map04382
K08672,map04382
K08726,map04382
K08745,map04382
K10056,map04382
K10247,map04382
K10249,map04382
K10381,map04382
K10382,map04382
K10383,map04382
K10384,map04382
K10385,map04382
K10386,map04382
K10387,map04382
K10388,map04382
K11583,map04382
K11584,map04382
K12642,map04382
K13699,map04382
K16628,map04382
K16813,map04382
K17108,map04382
K17274,map04382
K17731,map04382
K18626,map04382
K18684,map04382
K21126,map04382
K21127,map04382
K21128,map04382
K22368,map04382
K23457,map04382
K23757,map04382
K23758,map04382
K23759,map04382
K23760,map04382
K23761,map04382
K23762,map04382
K23764,map04382
K23765,map04382
K23766,map04382
K23767,map04382
K23768,map04382
K23769,map04382
K24425,map04382
K24552,map04382
K24622,map04382
K28330,map04382
K28331,map04382
K28332,map04382
K28333,map04382
K28344,map04382
K28841,map04382
K00907,map04517
K00922,map04517
K01116,map04517
K02105,map04517
K02649,map04517
K02677,map04517
K03083,map04517
K03084,map04517
K03175,map04517
K03903,map04517
K03904,map04517
K03905,map04517
K04237,map04517
K04352,map04517
K04353,map04517
K04362,map04517
K04364,map04517
K04368,map04517
K04369,map04517
K04371,map04517
K04392,map04517
K04393,map04517
K04409,map04517
K04410,map04517
K04440,map04517
K04441,map04517
K04456,map04517
K04513,map04517
K04520,map04517
K04723,map04517
K04840,map04517
K04874,map04517
K04875,map04517
K04877,map04517
K04879,map04517
K04927,map04517
K04928,map04517
K04969,map04517
K05098,map04517
K05101,map04517
K05170,map04517
K05412,map04517
K05413,map04517
K05627,map04517
K05629,map04517
K05631,map04517
K05689,map04517
K05692,map04517
K05695,map04517
K05697,map04517
K05699,map04517
K05700,map04517
K05701,map04517
K05702,map04517
K05703,map04517
K05704,map04517
K05718,map04517
K05719,map04517
K05725,map04517
K05726,map04517
K05728,map04517
K05730,map04517
K05733,map04517
K05734,map04517
K05735,map04517
K05736,map04517
K05737,map04517
K05754,map04517
K05755,map04517
K05756,map04517
K05757,map04517
K05758,map04517
K05760,map04517
K05762,map04517
K05763,map04517
K05854,map04517
K05856,map04517
K05859,map04517
K06069,map04517
K06081,map04517
K06084,map04517
K06085,map04517
K06086,map04517
K06089,map04517
K06093,map04517
K06095,map04517
K06098,map04517
K06103,map04517
K06114,map04517
K06115,map04517
K06276,map04517
K06449,map04517
K06461,map04517
K06462,map04517
K06464,map04517
K06470,map04517
K06479,map04517
K06483,map04517
K06484,map04517
K06486,map04517
K06490,map04517
K06491,map04517
K06493,map04517
K06511,map04517
K06517,map04517
K06523,map04517
K06531,map04517
K06536,map04517
K06539,map04517
K06550,map04517
K06563,map04517
K06567,map04517
K06570,map04517
K06582,map04517
K06592,map04517
K06593,map04517
K06619,map04517
K06724,map04517
K06733,map04517
K06735,map04517
K06736,map04517
K06753,map04517
K06754,map04517
K06755,map04517
K06756,map04517
K06757,map04517
K06759,map04517
K06760,map04517
K06765,map04517
K06770,map04517
K06771,map04517
K06777,map04517
K06778,map04517
K06780,map04517
K06781,map04517
K06782,map04517
K06783,map04517
K06784,map04517
K06785,map04517
K06786,map04517
K06787,map04517
K06788,map04517
K06789,map04517
K06819,map04517
K06820,map04517
K06838,map04517
K06839,map04517
K06843,map04517
K06850,map04517
K07201,map04517
K07293,map04517
K07361,map04517
K07365,map04517
K07374,map04517
K07375,map04517
K07378,map04517
K07379,map04517
K07380,map04517
K07521,map04517
K07523,map04517
K07526,map04517
K07836,map04517
K07941,map04517
K07989,map04517
K07990,map04517
K08007,map04517
K08018,map04517
K08020,map04517
K08114,map04517
K08810,map04517
K09255,map04517
K09259,map04517
K10352,map04517
K10418,map04517
K10430,map04517
K12751,map04517
K12755,map04517
K12757,map04517
K13738,map04517
K13805,map04517
K14752,map04517
K15291,map04517
K16072,map04517
K16350,map04517
K16357,map04517
K16358,map04517
K16360,map04517
K16361,map04517
K16364,map04517
K16848,map04517
K16852,map04517
K17260,map04517
K17269,map04517
K18052,map04517
K18268,map04517
K18584,map04517
K19289,map04517
K19378,map04517
K19662,map04517
K19663,map04517
K19862,map04517
K20128,map04517
K20234,map04517
K20251,map04517
K21952,map04517
K23612,map04517
K23932,map04517
K23961,map04517
K24049,map04517
K24496,map04517
K24977,map04517
K25832,map04517
K25833,map04517
K25834,map04517
K25835,map04517
K25836,map04517
K25837,map04517
K25874,map04517
K26226,map04517
K28137,map04517
K28619,map04517
K28621,map04517
K28622,map04517
K00922,map04518
K02105,map04518
K02649,map04518
K03083,map04518
K03900,map04518
K03903,map04518
K03904,map04518
K03905,map04518
K03990,map04518
K04357,map04518
K04359,map04518
K04361,map04518
K04363,map04518
K04392,map04518
K04393,map04518
K04437,map04518
K04456,map04518
K04503,map04518
K04659,map04518
K05083,map04518
K05087,map04518
K05089,map04518
K05096,map04518
K05097,map04518
K05098,map04518
K05099,map04518
K05448,map04518
K05449,map04518
K05450,map04518
K05459,map04518
K05460,map04518
K05635,map04518
K05636,map04518
K05637,map04518
K05689,map04518
K05692,map04518
K05699,map04518
K05700,map04518
K05704,map04518
K05717,map04518
K05718,map04518
K05719,map04518
K05725,map04518
K05729,map04518
K05760,map04518
K06236,map04518
K06237,map04518
K06238,map04518
K06240,map04518
K06241,map04518
K06243,map04518
K06244,map04518
K06245,map04518
K06246,map04518
K06247,map04518
K06248,map04518
K06249,map04518
K06250,map04518
K06251,map04518
K06252,map04518
K06253,map04518
K06271,map04518
K06272,map04518
K06275,map04518
K06461,map04518
K06462,map04518
K06464,map04518
K06476,map04518
K06480,map04518
K06481,map04518
K06482,map04518
K06483,map04518
K06484,map04518
K06485,map04518
K06486,map04518
K06487,map04518
K06490,map04518
K06493,map04518
K06523,map04518
K06524,map04518
K06525,map04518
K06527,map04518
K06581,map04518
K06583,map04518
K06584,map04518
K06585,map04518
K06586,map04518
K06587,map04518
K06588,map04518
K06589,map04518
K06590,map04518
K06591,map04518
K06594,map04518
K06779,map04518
K06824,map04518
K06825,map04518
K07203,map04518
K07860,map04518
K07861,map04518
K08131,map04518
K10151,map04518
K10152,map04518
K13375,map04518
K16857,map04518
K16858,map04518
K16859,map04518
K17082,map04518
K17083,map04518
K17084,map04518
K17386,map04518
K19719,map04518
K19862,map04518
K23328,map04518
K23354,map04518
K23379,map04518
K23380,map04518
K23573,map04518
K27392,map04518
K01165,map04621
K01363,map04621
K01370,map04621
K02161,map04621
K02373,map04621
K02406,map04621
K02580,map04621
K02581,map04621
K02861,map04621
K03156,map04621
K03173,map04621
K03174,map04621
K03175,map04621
K03443,map04621
K03462,map04621
K03671,map04621
K04079,map04621
K04371,map04621
K04394,map04621
K04395,map04621
K04398,map04621
K04403,map04621
K04404,map04621
K04427,map04621
K04440,map04621
K04441,map04621
K04448,map04621
K04467,map04621
K04513,map04621
K04519,map04621
K04570,map04621
K04612,map04621
K04622,map04621
K04693,map04621
K04725,map04621
K04729,map04621
K04733,map04621
K04734,map04621
K04735,map04621
K04741,map04621
K04958,map04621
K04959,map04621
K04960,map04621
K04971,map04621
K04977,map04621
K04982,map04621
K05130,map04621
K05131,map04621
K05220,map04621
K05230,map04621
K05405,map04621
K05410,map04621
K05411,map04621
K05414,map04621
K05415,map04621
K05482,map04621
K05505,map04621
K05842,map04621
K05858,map04621
K05862,map04621
K06030,map04621
K06068,map04621
K06071,map04621
K06630,map04621
K07209,map04621
K07210,map04621
K07211,map04621
K08009,map04621
K08336,map04621
K08339,map04621
K08341,map04621
K08598,map04621
K08645,map04621
K08727,map04621
K08846,map04621
K08847,map04621
K09447,map04621
K09849,map04621
K10030,map04621
K10160,map04621
K10165,map04621
K10435,map04621
K10630,map04621
K11030,map04621
K11217,map04621
K11219,map04621
K11220,map04621
K11221,map04621
K11859,map04621
K11864,map04621
K11974,map04621
K12499,map04621
K12648,map04621
K12650,map04621
K12653,map04621
K12654,map04621
K12792,map04621
K12793,map04621
K12794,map04621
K12795,map04621
K12796,map04621
K12797,map04621
K12798,map04621
K12799,map04621
K12800,map04621
K12801,map04621
K12802,map04621
K12803,map04621
K12804,map04621
K12805,map04621
K12806,map04621
K12807,map04621
K12966,map04621
K13916,map04621
K14139,map04621
K14216,map04621
K14624,map04621
K15040,map04621
K15041,map04621
K15838,map04621
K16060,map04621
K17065,map04621
K17820,map04621
K17890,map04621
K20858,map04621
K20863,map04621
K20864,map04621
K20865,map04621
K20876,map04621
K20894,map04621
K20897,map04621
K20898,map04621
K20899,map04621
K20909,map04621
K20910,map04621
K20911,map04621
K20914,map04621
K20915,map04621
K20916,map04621
K20917,map04621
K21100,map04621
K21356,map04621
K21421,map04621
K23126,map04621
K23691,map04621
K00864,map04626
K01181,map04626
K01373,map04626
K02183,map04626
K02358,map04626
K02406,map04626
K04079,map04626
K04368,map04626
K05391,map04626
K08598,map04626
K09487,map04626
K12340,map04626
K12795,map04626
K13408,map04626
K13409,map04626
K13412,map04626
K13413,map04626
K13414,map04626
K13416,map04626
K13417,map04626
K13420,map04626
K13423,map04626
K13424,map04626
K13425,map04626
K13426,map04626
K13427,map04626
K13428,map04626
K13429,map04626
K13430,map04626
K13432,map04626
K13433,map04626
K13434,map04626
K13435,map04626
K13436,map04626
K13437,map04626
K13439,map04626
K13440,map04626
K13441,map04626
K13445,map04626
K13446,map04626
K13447,map04626
K13448,map04626
K13449,map04626
K13450,map04626
K13451,map04626
K13452,map04626
K13453,map04626
K13454,map04626
K13455,map04626
K13456,map04626
K13457,map04626
K13458,map04626
K13459,map04626
K13460,map04626
K13466,map04626
K13467,map04626
K13468,map04626
K13469,map04626
K13470,map04626
K13471,map04626
K13472,map04626
K13473,map04626
K13474,map04626
K13475,map04626
K13476,map04626
K13477,map04626
K13478,map04626
K14512,map04626
K15397,map04626
K16224,map04626
K16225,map04626
K16226,map04626
K18834,map04626
K18835,map04626
K18873,map04626
K18874,map04626
K18875,map04626
K18876,map04626
K18877,map04626
K18878,map04626
K18879,map04626
K18880,map04626
K20536,map04626
K20600,map04626
K23865,map04626
K23866,map04626
K27629,map04626
K01490,map04820
K01539,map04820
K01540,map04820
K01689,map04820
K02184,map04820
K04512,map04820
K04659,map04820
K04660,map04820
K05637,map04820
K05692,map04820
K05700,map04820
K05717,map04820
K05719,map04820
K05738,map04820
K05740,map04820
K05741,map04820
K05745,map04820
K05865,map04820
K06114,map04820
K06115,map04820
K06236,map04820
K06237,map04820
K06238,map04820
K06254,map04820
K06255,map04820
K06257,map04820
K06265,map04820
K06271,map04820
K06273,map04820
K06476,map04820
K06480,map04820
K06481,map04820
K06482,map04820
K06483,map04820
K06484,map04820
K06485,map04820
K06487,map04820
K06493,map04820
K06525,map04820
K06583,map04820
K06584,map04820
K06585,map04820
K06586,map04820
K06587,map04820
K06588,map04820
K06589,map04820
K06590,map04820
K06591,map04820
K06793,map04820
K06825,map04820
K06826,map04820
K07597,map04820
K07601,map04820
K07606,map04820
K07610,map04820
K07611,map04820
K08118,map04820
K08131,map04820
K08573,map04820
K09255,map04820
K09259,map04820
K09290,map04820
K09377,map04820
K10056,map04820
K10351,map04820
K10352,map04820
K10354,map04820
K10364,map04820
K10365,map04820
K10366,map04820
K10370,map04820
K10371,map04820
K10372,map04820
K10373,map04820
K10374,map04820
K10375,map04820
K10381,map04820
K10388,map04820
K10653,map04820
K10654,map04820
K10655,map04820
K12042,map04820
K12043,map04820
K12044,map04820
K12045,map04820
K12046,map04820
K12314,map04820
K12315,map04820
K12557,map04820
K12558,map04820
K12563,map04820
K12564,map04820
K12565,map04820
K12566,map04820
K12567,map04820
K12568,map04820
K12569,map04820
K12641,map04820
K12642,map04820
K12749,map04820
K12750,map04820
K12753,map04820
K12754,map04820
K12755,map04820
K12758,map04820
K14211,map04820
K14365,map04820
K14380,map04820
K16336,map04820
K16337,map04820
K16338,map04820
K16857,map04820
K17307,map04820
K17531,map04820
K17751,map04820
K18267,map04820
K19326,map04820
K19346,map04820
K19347,map04820
K19532,map04820
K19720,map04820
K19721,map04820
K19867,map04820
K19875,map04820
K19879,map04820
K21073,map04820
K21433,map04820
K21434,map04820
K21438,map04820
K21761,map04820
K22028,map04820
K22030,map04820
K22194,map04820
K23342,map04820
K23353,map04820
K23932,map04820
K23957,map04820
K23958,map04820
K24063,map04820
K24064,map04820
K24066,map04820
K24220,map04820
K24414,map04820
K24421,map04820
K24494,map04820
K24495,map04820
K25865,map04820
K26050,map04820
K26998,map04820
K27061,map04820
K27062,map04820
K27381,map04820
K27382,map04820
K27393,map04820
K27488,map04820
K28413,map04820
K00548,map04980
K00597,map04980
K00798,map04980
K01847,map04980
K05678,map04980
K06734,map04980
K07588,map04980
K13279,map04980
K14615,map04980
K14617,map04980
K14618,map04980
K14619,map04980
K14966,map04980
K20828,map04980
K23211,map04980
K25741,map04980
K26006,map04980
K00287,map04981
K00288,map04981
K00544,map04981
K00547,map04981
K00548,map04981
K00560,map04981
K00600,map04981
K01930,map04981
K01934,map04981
K05043,map04981
K05665,map04981
K05666,map04981
K05667,map04981
K05668,map04981
K05673,map04981
K05681,map04981
K08203,map04981
K08205,map04981
K13649,map04981
K14352,map04981
K14592,map04981
K14609,map04981
K14613,map04981
K25004,map04981
K00922,map05100
K01528,map05100
K02105,map05100
K02649,map05100
K04392,map05100
K04393,map05100
K04438,map05100
K04513,map05100
K04644,map05100
K04645,map05100
K04646,map05100
K04707,map05100
K05099,map05100
K05689,map05100
K05691,map05100
K05692,map05100
K05700,map05100
K05704,map05100
K05717,map05100
K05719,map05100
K05725,map05100
K05726,map05100
K05748,map05100
K05753,map05100
K05754,map05100
K05755,map05100
K05756,map05100
K05757,map05100
K05758,map05100
K05760,map05100
K06106,map05100
K06272,map05100
K06278,map05100
K06279,map05100
K06484,map05100
K07863,map05100
K09593,map05100
K12366,map05100
K12785,map05100
K12958,map05100
K12959,map05100
K13085,map05100
K13284,map05100
K13285,map05100
K13286,map05100
K13287,map05100
K13708,map05100
K13728,map05100
K13730,map05100
K13731,map05100
K13732,map05100
K13733,map05100
K13734,map05100
K13735,map05100
K13736,map05100
K13737,map05100
K13738,map05100
K13739,map05100
K13740,map05100
K13741,map05100
K13742,map05100
K13743,map05100
K13744,map05100
K13925,map05100
K16938,map05100
K16939,map05100
K16942,map05100
K17260,map05100
K17447,map05100
K17448,map05100
K17449,map05100
K18584,map05100
K18985,map05100
K19241,map05100
K23484,map05100
K23612,map05100
K01116,map05110
K02144,map05110
K02145,map05110
K02146,map05110
K02147,map05110
K02148,map05110
K02149,map05110
K02150,map05110
